traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id
-38,0,3,9,464,"Stasiun Lempuyangan, Yogyakarta",426,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:09:49.913231+07:00,"2025-08-14T00-09-49.913231+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-97,0,3,9,544,"Stasiun Tugu, Yogyakarta",447,3034,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:09:50.083731+07:00,"2025-08-14T00-09-50.083731+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-132,0,3,9,544,"Tugu Jogja, Yogyakarta",412,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:09:50.159692+07:00,"2025-08-14T00-09-50.159692+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-105,0,3,9,589,"Malioboro, Yogyakarta",484,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:09:50.401255+07:00,"2025-08-14T00-09-50.401255+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-283,0,3,9,1227,"Kota Gede, Yogyakarta",944,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:09:50.667425+07:00,"2025-08-14T00-09-50.667425+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-196,0,3,9,1114,"Prawirotaman, Yogyakarta",918,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:09:50.900538+07:00,"2025-08-14T00-09-50.900538+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-22,0,3,14,464,"Stasiun Lempuyangan, Yogyakarta",442,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:14:56.006842+07:00,"2025-08-14T00-14-56.006842+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-99,0,3,14,543,"Stasiun Tugu, Yogyakarta",444,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:14:56.212679+07:00,"2025-08-14T00-14-56.212679+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-125,0,3,14,544,"Tugu Jogja, Yogyakarta",419,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:14:56.389397+07:00,"2025-08-14T00-14-56.389397+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-100,0,3,14,589,"Malioboro, Yogyakarta",489,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:14:56.499544+07:00,"2025-08-14T00-14-56.499544+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-213,0,3,14,1146,"Kota Gede, Yogyakarta",933,8041,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:14:56.738449+07:00,"2025-08-14T00-14-56.738449+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-202,0,3,14,1114,"Prawirotaman, Yogyakarta",912,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:14:56.988090+07:00,"2025-08-14T00-14-56.988090+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-51,0,3,20,464,"Stasiun Lempuyangan, Yogyakarta",413,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:20:03.388239+07:00,"2025-08-14T00-20-03.388239+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-98,0,3,20,543,"Stasiun Tugu, Yogyakarta",445,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:20:03.580154+07:00,"2025-08-14T00-20-03.580154+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-142,0,3,20,544,"Tugu Jogja, Yogyakarta",402,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:20:03.796259+07:00,"2025-08-14T00-20-03.796259+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-116,0,3,20,589,"Malioboro, Yogyakarta",473,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:20:03.872910+07:00,"2025-08-14T00-20-03.872910+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-235,0,3,20,1141,"Kota Gede, Yogyakarta",906,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:20:04.108071+07:00,"2025-08-14T00-20-04.108071+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-207,0,3,20,1114,"Prawirotaman, Yogyakarta",907,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:20:04.316416+07:00,"2025-08-14T00-20-04.316416+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-50,0,3,25,464,"Stasiun Lempuyangan, Yogyakarta",414,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:25:08.835540+07:00,"2025-08-14T00-25-08.835540+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-93,0,3,25,543,"Stasiun Tugu, Yogyakarta",450,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:25:09.020208+07:00,"2025-08-14T00-25-09.020208+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-136,0,3,25,544,"Tugu Jogja, Yogyakarta",408,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:25:09.217064+07:00,"2025-08-14T00-25-09.217064+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-117,0,3,25,589,"Malioboro, Yogyakarta",472,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:25:09.363306+07:00,"2025-08-14T00-25-09.363306+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-217,0,3,25,1141,"Kota Gede, Yogyakarta",924,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:25:09.613130+07:00,"2025-08-14T00-25-09.613130+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-230,0,3,25,1114,"Prawirotaman, Yogyakarta",884,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:25:09.874542+07:00,"2025-08-14T00-25-09.874542+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-64,0,3,30,464,"Stasiun Lempuyangan, Yogyakarta",400,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:30:16.326677+07:00,"2025-08-14T00-30-16.326677+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-98,0,3,30,543,"Stasiun Tugu, Yogyakarta",445,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:30:16.456622+07:00,"2025-08-14T00-30-16.456622+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-133,0,3,30,544,"Tugu Jogja, Yogyakarta",411,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:30:16.602888+07:00,"2025-08-14T00-30-16.602888+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-109,0,3,30,589,"Malioboro, Yogyakarta",480,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:30:16.819505+07:00,"2025-08-14T00-30-16.819505+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-225,0,3,30,1141,"Kota Gede, Yogyakarta",916,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:30:17.161817+07:00,"2025-08-14T00-30-17.161817+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-204,0,3,30,1114,"Prawirotaman, Yogyakarta",910,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:30:17.376276+07:00,"2025-08-14T00-30-17.376276+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-74,0,3,35,464,"Stasiun Lempuyangan, Yogyakarta",390,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:35:22.008153+07:00,"2025-08-14T00-35-22.008153+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-94,0,3,35,543,"Stasiun Tugu, Yogyakarta",449,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:35:22.177378+07:00,"2025-08-14T00-35-22.177378+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-131,0,3,35,544,"Tugu Jogja, Yogyakarta",413,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:35:22.296721+07:00,"2025-08-14T00-35-22.296721+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-122,0,3,35,589,"Malioboro, Yogyakarta",467,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:35:22.386592+07:00,"2025-08-14T00-35-22.386592+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-334,0,3,35,1227,"Kota Gede, Yogyakarta",893,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:35:22.681861+07:00,"2025-08-14T00-35-22.681861+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-182,0,3,35,1114,"Prawirotaman, Yogyakarta",932,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:35:22.863459+07:00,"2025-08-14T00-35-22.863459+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-67,0,3,40,464,"Stasiun Lempuyangan, Yogyakarta",397,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:40:29.044743+07:00,"2025-08-14T00-40-29.044743+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-96,0,3,40,543,"Stasiun Tugu, Yogyakarta",447,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:40:29.205853+07:00,"2025-08-14T00-40-29.205853+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-128,0,3,40,544,"Tugu Jogja, Yogyakarta",416,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:40:29.408005+07:00,"2025-08-14T00-40-29.408005+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-123,0,3,40,589,"Malioboro, Yogyakarta",466,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:40:29.554003+07:00,"2025-08-14T00-40-29.554003+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-314,0,3,40,1252,"Kota Gede, Yogyakarta",938,9087,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:40:29.755374+07:00,"2025-08-14T00-40-29.755374+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-195,0,3,40,1114,"Prawirotaman, Yogyakarta",919,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:40:30.026075+07:00,"2025-08-14T00-40-30.026075+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-78,0,3,45,464,"Stasiun Lempuyangan, Yogyakarta",386,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:45:35.396103+07:00,"2025-08-14T00-45-35.396103+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-98,0,3,45,543,"Stasiun Tugu, Yogyakarta",445,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:45:35.647620+07:00,"2025-08-14T00-45-35.647620+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-149,0,3,45,533,"Tugu Jogja, Yogyakarta",384,2749,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:45:35.779661+07:00,"2025-08-14T00-45-35.779661+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-121,0,3,45,589,"Malioboro, Yogyakarta",468,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:45:35.993021+07:00,"2025-08-14T00-45-35.993021+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-288,0,3,45,1252,"Kota Gede, Yogyakarta",964,9087,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:45:36.199198+07:00,"2025-08-14T00-45-36.199198+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-241,0,3,45,1114,"Prawirotaman, Yogyakarta",873,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:45:36.519124+07:00,"2025-08-14T00-45-36.519124+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-69,0,3,50,464,"Stasiun Lempuyangan, Yogyakarta",395,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:50:43.657822+07:00,"2025-08-14T00-50-43.657822+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-97,0,3,50,543,"Stasiun Tugu, Yogyakarta",446,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:50:43.800364+07:00,"2025-08-14T00-50-43.800364+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-134,0,3,50,544,"Tugu Jogja, Yogyakarta",410,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:50:43.886147+07:00,"2025-08-14T00-50-43.886147+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-127,0,3,50,589,"Malioboro, Yogyakarta",462,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:50:44.071879+07:00,"2025-08-14T00-50-44.071879+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-368,0,3,50,1227,"Kota Gede, Yogyakarta",859,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:50:44.330157+07:00,"2025-08-14T00-50-44.330157+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-244,0,3,50,1114,"Prawirotaman, Yogyakarta",870,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:50:44.478545+07:00,"2025-08-14T00-50-44.478545+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-66,0,3,55,464,"Stasiun Lempuyangan, Yogyakarta",398,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:55:51.516921+07:00,"2025-08-14T00-55-51.516921+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-109,0,3,55,543,"Stasiun Tugu, Yogyakarta",434,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:55:51.724637+07:00,"2025-08-14T00-55-51.724637+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-142,0,3,55,544,"Tugu Jogja, Yogyakarta",402,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:55:51.874945+07:00,"2025-08-14T00-55-51.874945+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-125,0,3,55,589,"Malioboro, Yogyakarta",464,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:55:52.022470+07:00,"2025-08-14T00-55-52.022470+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-380,0,3,55,1227,"Kota Gede, Yogyakarta",847,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:55:52.234647+07:00,"2025-08-14T00-55-52.234647+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-245,0,3,55,1114,"Prawirotaman, Yogyakarta",869,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:55:52.433615+07:00,"2025-08-14T00-55-52.433615+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-69,1,3,0,464,"Stasiun Lempuyangan, Yogyakarta",395,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:00:59.849995+07:00,"2025-08-14T01-00-59.849995+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-75,1,3,1,528,"Stasiun Tugu, Yogyakarta",453,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:01:00.020468+07:00,"2025-08-14T01-01-00.020468+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-118,1,3,1,518,"Tugu Jogja, Yogyakarta",400,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:01:00.230139+07:00,"2025-08-14T01-01-00.230139+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-130,1,3,1,589,"Malioboro, Yogyakarta",459,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:01:00.375974+07:00,"2025-08-14T01-01-00.375974+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-389,1,3,1,1227,"Kota Gede, Yogyakarta",838,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:01:00.585717+07:00,"2025-08-14T01-01-00.585717+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-257,1,3,1,1114,"Prawirotaman, Yogyakarta",857,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:01:00.806973+07:00,"2025-08-14T01-01-00.806973+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-59,1,3,6,464,"Stasiun Lempuyangan, Yogyakarta",405,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:06:05.884797+07:00,"2025-08-14T01-06-05.884797+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-111,1,3,6,543,"Stasiun Tugu, Yogyakarta",432,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:06:06.143751+07:00,"2025-08-14T01-06-06.143751+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-142,1,3,6,544,"Tugu Jogja, Yogyakarta",402,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:06:06.282815+07:00,"2025-08-14T01-06-06.282815+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-122,1,3,6,589,"Malioboro, Yogyakarta",467,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:06:06.464515+07:00,"2025-08-14T01-06-06.464515+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-388,1,3,6,1227,"Kota Gede, Yogyakarta",839,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:06:06.688565+07:00,"2025-08-14T01-06-06.688565+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-244,1,3,6,1114,"Prawirotaman, Yogyakarta",870,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:06:06.915052+07:00,"2025-08-14T01-06-06.915052+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-55,1,3,11,464,"Stasiun Lempuyangan, Yogyakarta",409,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:11:13.716122+07:00,"2025-08-14T01-11-13.716122+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-116,1,3,11,543,"Stasiun Tugu, Yogyakarta",427,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:11:13.923079+07:00,"2025-08-14T01-11-13.923079+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-144,1,3,11,544,"Tugu Jogja, Yogyakarta",400,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:11:14.113269+07:00,"2025-08-14T01-11-14.113269+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-116,1,3,11,589,"Malioboro, Yogyakarta",473,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:11:14.309493+07:00,"2025-08-14T01-11-14.309493+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-400,1,3,11,1227,"Kota Gede, Yogyakarta",827,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:11:14.547245+07:00,"2025-08-14T01-11-14.547245+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-248,1,3,11,1114,"Prawirotaman, Yogyakarta",866,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:11:14.771634+07:00,"2025-08-14T01-11-14.771634+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-61,1,3,16,464,"Stasiun Lempuyangan, Yogyakarta",403,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:16:19.682395+07:00,"2025-08-14T01-16-19.682395+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-119,1,3,16,543,"Stasiun Tugu, Yogyakarta",424,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:16:19.842944+07:00,"2025-08-14T01-16-19.842944+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-150,1,3,16,544,"Tugu Jogja, Yogyakarta",394,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:16:20.030762+07:00,"2025-08-14T01-16-20.030762+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-122,1,3,16,589,"Malioboro, Yogyakarta",467,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:16:20.121158+07:00,"2025-08-14T01-16-20.121158+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-393,1,3,16,1227,"Kota Gede, Yogyakarta",834,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:16:20.299320+07:00,"2025-08-14T01-16-20.299320+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-286,1,3,16,1114,"Prawirotaman, Yogyakarta",828,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:16:20.531708+07:00,"2025-08-14T01-16-20.531708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-59,1,3,21,464,"Stasiun Lempuyangan, Yogyakarta",405,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:21:26.875697+07:00,"2025-08-14T01-21-26.875697+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-117,1,3,21,543,"Stasiun Tugu, Yogyakarta",426,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:21:27.048891+07:00,"2025-08-14T01-21-27.048891+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-152,1,3,21,544,"Tugu Jogja, Yogyakarta",392,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:21:27.266622+07:00,"2025-08-14T01-21-27.266622+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-130,1,3,21,589,"Malioboro, Yogyakarta",459,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:21:27.406658+07:00,"2025-08-14T01-21-27.406658+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-394,1,3,21,1227,"Kota Gede, Yogyakarta",833,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:21:27.635260+07:00,"2025-08-14T01-21-27.635260+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-282,1,3,21,1114,"Prawirotaman, Yogyakarta",832,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:21:27.780657+07:00,"2025-08-14T01-21-27.780657+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-48,1,3,26,464,"Stasiun Lempuyangan, Yogyakarta",416,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:26:33.364444+07:00,"2025-08-14T01-26-33.364444+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-121,1,3,26,543,"Stasiun Tugu, Yogyakarta",422,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:26:33.492400+07:00,"2025-08-14T01-26-33.492400+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-170,1,3,26,533,"Tugu Jogja, Yogyakarta",363,2749,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:26:33.651341+07:00,"2025-08-14T01-26-33.651341+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-141,1,3,26,589,"Malioboro, Yogyakarta",448,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:26:33.875716+07:00,"2025-08-14T01-26-33.875716+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-385,1,3,26,1227,"Kota Gede, Yogyakarta",842,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:26:34.206637+07:00,"2025-08-14T01-26-34.206637+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-263,1,3,26,1114,"Prawirotaman, Yogyakarta",851,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:26:34.428532+07:00,"2025-08-14T01-26-34.428532+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-51,1,3,31,464,"Stasiun Lempuyangan, Yogyakarta",413,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T01:31:40.448212+07:00,"2025-08-14T01-31-40.448212+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
